DQ_Run_ID,Table_Name,Rule_Name,Severity,Issue_Count,Load_Timestamp
3814,dim_student_profile,Referential Integrity,Low,3,2024-04-25
3815,dim_student_profile,Missing Values,Low,5,2024-01-08
3816,fact_student_term,Duplicate Keys,High,11,2024-08-16
3817,fact_student_term,Invalid Domain,Low,2,2024-03-10
3818,dim_student_profile,Missing Values,Low,4,2024-07-09
3819,dim_time,Outlier Detection,Low,8,2024-06-10
3820,dim_institution,Outlier Detection,High,7,2024-06-25
3821,dim_time,Invalid Domain,Medium,3,2024-02-09
3822,dim_institution,Referential Integrity,Low,8,2024-12-07
3823,dim_student_profile,Referential Integrity,Medium,6,2024-01-29
3824,fact_student_term,Missing Values,Medium,4,2024-01-09
3825,fact_student_term,Referential Integrity,Medium,3,2024-10-03
3826,dim_time,Invalid Domain,Medium,9,2024-10-14
3827,fact_student_term,Missing Values,High,7,2024-03-12
3828,dim_student_profile,Duplicate Keys,High,4,2024-07-01
3829,dim_time,Referential Integrity,Medium,5,2024-01-10
3830,dim_institution,Referential Integrity,Low,5,2024-06-25
3831,fact_student_term,Missing Values,Medium,0,2024-03-27
3832,fact_enrolment_hea,Outlier Detection,Medium,2,2024-03-24
3833,fact_student_term,Referential Integrity,Low,5,2024-03-26
3834,dim_institution,Invalid Domain,High,2,2024-10-23
3835,dim_time,Referential Integrity,Low,7,2024-07-25
3836,dim_institution,Duplicate Keys,Low,5,2024-10-13
3837,fact_enrolment_hea,Referential Integrity,High,7,2024-04-18
3838,dim_student_profile,Outlier Detection,Low,7,2024-02-01
3839,fact_student_term,Referential Integrity,Low,5,2024-01-13
3840,dim_time,Missing Values,Low,5,2024-07-31
3841,dim_student_profile,Referential Integrity,Low,4,2024-04-27
3842,dim_institution,Outlier Detection,Low,5,2024-04-15
3843,dim_time,Missing Values,Low,6,2024-01-15
3844,dim_student_profile,Invalid Domain,Low,7,2024-11-15
3845,dim_time,Missing Values,High,4,2024-07-31
3846,fact_enrolment_hea,Duplicate Keys,High,6,2024-07-06
3847,fact_enrolment_hea,Missing Values,Low,13,2024-08-21
3848,fact_student_term,Invalid Domain,Medium,4,2024-09-20
3849,fact_student_term,Referential Integrity,Low,3,2024-08-10
3850,fact_enrolment_hea,Missing Values,Low,7,2024-07-31
3851,dim_time,Missing Values,Low,3,2024-05-24
3852,fact_enrolment_hea,Missing Values,High,6,2024-01-05
3853,fact_student_term,Missing Values,High,5,2024-05-20
3854,fact_enrolment_hea,Invalid Domain,Low,7,2024-01-21
3855,fact_enrolment_hea,Outlier Detection,Low,4,2024-04-26
3856,dim_time,Outlier Detection,Low,8,2024-04-24
3857,dim_student_profile,Missing Values,Low,9,2024-02-13
3858,fact_student_term,Invalid Domain,Medium,8,2024-07-22
3859,dim_time,Invalid Domain,Low,6,2024-11-04
3860,fact_enrolment_hea,Missing Values,Medium,5,2024-11-17
3861,fact_enrolment_hea,Duplicate Keys,Low,3,2024-12-26
3862,dim_student_profile,Missing Values,High,4,2024-05-05
3863,fact_student_term,Duplicate Keys,Medium,4,2024-04-29
3864,fact_student_term,Missing Values,Low,6,2024-08-01
3865,dim_institution,Duplicate Keys,Medium,5,2024-11-08
3866,fact_student_term,Duplicate Keys,Medium,3,2024-11-06
3867,dim_student_profile,Missing Values,Low,6,2024-05-09
3868,dim_institution,Duplicate Keys,Low,5,2024-04-03
3869,dim_institution,Referential Integrity,High,8,2024-03-05
3870,fact_enrolment_hea,Outlier Detection,Low,3,2024-12-31
3871,fact_enrolment_hea,Invalid Domain,Low,5,2024-07-23
3872,fact_student_term,Duplicate Keys,Low,2,2024-07-05
3873,dim_institution,Duplicate Keys,Medium,4,2024-07-30
3874,fact_enrolment_hea,Invalid Domain,Medium,6,2024-07-09
3875,dim_student_profile,Duplicate Keys,High,4,2024-09-17
3876,fact_enrolment_hea,Invalid Domain,Low,6,2024-11-17
3877,fact_enrolment_hea,Missing Values,Low,1,2024-03-30
3878,dim_institution,Referential Integrity,Medium,8,2024-09-01
3879,dim_institution,Referential Integrity,Medium,4,2024-05-29
3880,dim_time,Outlier Detection,Low,4,2024-05-19
3881,dim_student_profile,Duplicate Keys,Low,7,2024-10-19
3882,dim_institution,Outlier Detection,Low,4,2024-04-28
3883,fact_student_term,Missing Values,Medium,4,2024-09-03
3884,dim_student_profile,Referential Integrity,High,5,2024-04-07
3885,dim_student_profile,Missing Values,Medium,4,2024-06-18
3886,dim_institution,Missing Values,High,6,2024-11-05
3887,dim_student_profile,Duplicate Keys,Low,6,2024-03-07
3888,dim_institution,Missing Values,High,5,2024-02-25
3889,fact_enrolment_hea,Referential Integrity,Medium,2,2024-02-15
3890,dim_time,Outlier Detection,Low,6,2024-01-05
3891,fact_enrolment_hea,Referential Integrity,High,6,2024-02-25
3892,dim_institution,Duplicate Keys,Low,5,2024-05-30
3893,dim_institution,Referential Integrity,High,2,2024-11-13
3894,fact_enrolment_hea,Invalid Domain,High,5,2024-05-20
3895,fact_student_term,Outlier Detection,Medium,8,2024-11-10
3896,fact_student_term,Invalid Domain,Medium,5,2024-10-10
3897,fact_student_term,Invalid Domain,Low,4,2024-01-06
3898,dim_institution,Duplicate Keys,Low,6,2024-07-07
3899,dim_student_profile,Missing Values,Low,5,2024-11-12
3900,dim_institution,Invalid Domain,Medium,4,2024-08-06
3901,dim_student_profile,Referential Integrity,Medium,4,2024-06-21
3902,fact_enrolment_hea,Missing Values,High,5,2024-04-02
3903,dim_time,Referential Integrity,Low,4,2024-01-12
3904,dim_student_profile,Referential Integrity,Medium,2,2024-06-11
3905,fact_student_term,Missing Values,High,4,2024-11-13
3906,dim_institution,Missing Values,Medium,5,2024-01-05
3907,fact_enrolment_hea,Referential Integrity,Low,3,2024-03-06
3908,fact_student_term,Duplicate Keys,Low,1,2024-07-21
3909,fact_enrolment_hea,Outlier Detection,Low,7,2024-11-19
3910,dim_time,Outlier Detection,Medium,5,2024-12-07
3911,dim_institution,Duplicate Keys,Medium,4,2024-07-11
3912,dim_institution,Missing Values,High,2,2024-12-30
3913,dim_time,Referential Integrity,Low,8,2024-12-01
3914,dim_institution,Outlier Detection,Low,5,2024-03-06
3915,dim_student_profile,Referential Integrity,Medium,5,2024-06-17
3916,fact_enrolment_hea,Duplicate Keys,Medium,5,2024-06-03
3917,fact_student_term,Referential Integrity,High,7,2024-03-16
3918,dim_time,Duplicate Keys,Medium,5,2024-09-17
3919,dim_student_profile,Missing Values,Low,3,2024-05-12
3920,fact_student_term,Duplicate Keys,Medium,8,2024-12-07
3921,fact_student_term,Duplicate Keys,High,5,2024-05-20
3922,dim_time,Outlier Detection,Low,4,2024-12-01
3923,dim_student_profile,Referential Integrity,Low,11,2024-12-11
3924,fact_student_term,Outlier Detection,Low,2,2024-05-16
3925,fact_student_term,Invalid Domain,Low,2,2024-06-24
3926,dim_student_profile,Duplicate Keys,Medium,7,2024-10-14
3927,dim_institution,Invalid Domain,Low,2,2024-12-04
3928,fact_student_term,Outlier Detection,Low,5,2024-02-05
3929,fact_enrolment_hea,Referential Integrity,Low,4,2024-05-22
3930,dim_student_profile,Outlier Detection,Medium,4,2024-05-16
3931,fact_student_term,Referential Integrity,Low,5,2024-01-16
3932,dim_time,Referential Integrity,Medium,4,2024-09-06
3933,fact_enrolment_hea,Missing Values,Low,5,2024-01-06
3934,fact_student_term,Duplicate Keys,Low,2,2024-03-12
3935,fact_enrolment_hea,Outlier Detection,Low,3,2024-06-09
3936,fact_enrolment_hea,Referential Integrity,Low,4,2024-08-11
3937,dim_institution,Outlier Detection,Low,3,2024-12-31
3938,fact_enrolment_hea,Outlier Detection,Low,5,2024-12-21
3939,dim_institution,Referential Integrity,High,7,2024-11-10
3940,dim_student_profile,Invalid Domain,Medium,3,2024-02-05
3941,dim_institution,Duplicate Keys,Low,7,2024-02-03
3942,dim_time,Duplicate Keys,Low,5,2024-01-13
3943,fact_student_term,Missing Values,High,3,2024-07-20
3944,dim_student_profile,Missing Values,Medium,5,2024-02-26
3945,dim_student_profile,Missing Values,Low,4,2024-01-07
3946,dim_time,Duplicate Keys,Medium,3,2024-11-10
3947,dim_institution,Invalid Domain,Medium,4,2024-04-20
3948,fact_student_term,Duplicate Keys,Medium,3,2024-04-25
3949,dim_institution,Duplicate Keys,Low,8,2024-11-02
3950,fact_enrolment_hea,Duplicate Keys,Low,4,2024-09-15
3951,dim_institution,Duplicate Keys,Low,2,2024-06-03
3952,dim_student_profile,Invalid Domain,High,4,2024-07-24
3953,fact_student_term,Missing Values,Medium,6,2024-11-05
3954,dim_institution,Outlier Detection,Low,1,2024-04-03
3955,fact_student_term,Missing Values,High,5,2024-07-10
3956,fact_student_term,Missing Values,High,7,2024-10-16
3957,fact_enrolment_hea,Outlier Detection,High,3,2024-10-05
3958,fact_enrolment_hea,Duplicate Keys,High,2,2024-02-17
3959,dim_student_profile,Invalid Domain,High,5,2024-02-24
3960,dim_time,Invalid Domain,Low,5,2024-01-17
3961,fact_student_term,Missing Values,Medium,9,2024-11-30
3962,dim_time,Outlier Detection,Medium,2,2024-03-02
3963,dim_student_profile,Referential Integrity,Low,6,2024-05-04
3964,fact_student_term,Duplicate Keys,Low,5,2024-08-24
3965,fact_student_term,Missing Values,High,3,2024-03-01
3966,dim_time,Invalid Domain,Low,4,2024-02-13
3967,dim_institution,Outlier Detection,High,5,2024-11-22
3968,fact_enrolment_hea,Outlier Detection,Low,5,2024-05-07
3969,dim_institution,Missing Values,Low,7,2024-09-15
3970,dim_time,Referential Integrity,Low,2,2024-07-19
3971,fact_enrolment_hea,Invalid Domain,Low,6,2024-11-18
3972,dim_institution,Missing Values,Medium,7,2024-04-21
3973,fact_enrolment_hea,Referential Integrity,Medium,8,2024-12-20
3974,fact_student_term,Outlier Detection,Low,2,2024-05-22
3975,dim_institution,Duplicate Keys,Low,9,2024-07-25
3976,fact_enrolment_hea,Invalid Domain,Low,1,2024-12-24
3977,fact_enrolment_hea,Invalid Domain,Low,9,2024-05-19
3978,fact_enrolment_hea,Referential Integrity,Medium,3,2024-08-14
3979,dim_institution,Missing Values,Low,3,2024-11-14
3980,dim_student_profile,Outlier Detection,Low,5,2024-05-15
3981,dim_institution,Referential Integrity,Low,6,2024-10-16
3982,dim_time,Duplicate Keys,Low,8,2024-07-18
3983,dim_institution,Duplicate Keys,Low,6,2024-10-04
3984,fact_enrolment_hea,Duplicate Keys,Low,5,2024-11-01
3985,fact_student_term,Referential Integrity,High,6,2024-05-19
3986,dim_institution,Outlier Detection,High,4,2024-05-29
3987,dim_institution,Invalid Domain,Medium,3,2024-03-31
3988,fact_enrolment_hea,Missing Values,Low,5,2024-07-04
3989,fact_student_term,Invalid Domain,Low,6,2024-03-22
3990,fact_student_term,Outlier Detection,Low,6,2024-01-19
3991,dim_time,Invalid Domain,Medium,7,2024-05-12
3992,dim_institution,Referential Integrity,High,4,2024-09-28
3993,fact_student_term,Duplicate Keys,Low,5,2024-06-17
3994,fact_student_term,Outlier Detection,Low,8,2024-01-19
3995,dim_student_profile,Outlier Detection,Medium,2,2024-09-09
3996,dim_student_profile,Invalid Domain,Medium,10,2024-12-29
3997,fact_student_term,Referential Integrity,Medium,6,2024-07-11
3998,dim_time,Invalid Domain,Medium,5,2024-10-04
3999,fact_student_term,Invalid Domain,High,5,2024-05-24
4000,fact_enrolment_hea,Outlier Detection,Low,5,2024-02-04
4001,dim_institution,Invalid Domain,High,1,2024-06-15
4002,dim_time,Duplicate Keys,High,3,2024-08-31
4003,fact_enrolment_hea,Invalid Domain,Medium,8,2024-03-13
4004,dim_time,Duplicate Keys,Low,3,2024-11-06
4005,fact_enrolment_hea,Outlier Detection,Low,5,2024-05-12
4006,dim_institution,Referential Integrity,Low,4,2024-03-13
4007,dim_institution,Duplicate Keys,Low,2,2024-04-24
4008,dim_student_profile,Referential Integrity,High,10,2024-09-23
4009,fact_enrolment_hea,Referential Integrity,Low,3,2024-11-29
4010,dim_student_profile,Duplicate Keys,Low,7,2024-04-19
4011,fact_enrolment_hea,Outlier Detection,Medium,10,2024-06-16
4012,dim_student_profile,Missing Values,Low,3,2024-08-03
4013,dim_institution,Referential Integrity,Low,2,2024-12-05
4014,dim_time,Referential Integrity,Low,3,2024-04-06
4015,dim_student_profile,Outlier Detection,Medium,5,2024-03-20
4016,fact_enrolment_hea,Outlier Detection,Low,9,2024-08-04
4017,fact_enrolment_hea,Invalid Domain,High,3,2024-07-04
4018,dim_institution,Outlier Detection,Low,5,2024-03-04
4019,fact_enrolment_hea,Referential Integrity,High,4,2024-03-07
4020,fact_student_term,Duplicate Keys,Low,5,2024-04-05
4021,dim_time,Missing Values,Low,7,2024-02-03
4022,dim_student_profile,Invalid Domain,Low,7,2024-12-10
4023,dim_time,Duplicate Keys,Low,4,2024-08-21
4024,dim_institution,Missing Values,Low,8,2024-06-11
4025,dim_student_profile,Missing Values,Low,7,2024-06-05
4026,dim_student_profile,Missing Values,Low,6,2024-10-07
4027,fact_student_term,Duplicate Keys,Medium,9,2024-01-28
4028,dim_institution,Invalid Domain,Low,7,2024-03-09
4029,fact_enrolment_hea,Invalid Domain,Low,3,2024-11-27
4030,fact_student_term,Missing Values,Medium,2,2024-12-03
4031,fact_student_term,Duplicate Keys,High,5,2024-08-17
4032,dim_time,Missing Values,Low,11,2024-12-15
4033,dim_time,Outlier Detection,Low,1,2024-05-16
4034,dim_time,Invalid Domain,High,5,2024-04-21
4035,fact_student_term,Referential Integrity,Low,7,2024-10-25
4036,fact_enrolment_hea,Missing Values,High,8,2024-01-25
4037,dim_student_profile,Outlier Detection,Low,3,2024-04-03
4038,dim_time,Invalid Domain,High,9,2024-03-06
4039,fact_enrolment_hea,Duplicate Keys,Low,7,2024-01-17
4040,dim_institution,Invalid Domain,High,3,2024-04-18
4041,dim_time,Duplicate Keys,Low,10,2024-10-04
4042,dim_student_profile,Duplicate Keys,Medium,6,2024-01-10
4043,dim_institution,Missing Values,Low,4,2024-12-11
4044,dim_institution,Missing Values,Low,1,2024-05-20
4045,dim_student_profile,Invalid Domain,Medium,8,2024-10-24
4046,dim_time,Outlier Detection,Low,5,2024-01-28
4047,fact_student_term,Invalid Domain,High,7,2024-04-09
4048,dim_student_profile,Referential Integrity,Low,3,2024-07-05
4049,dim_student_profile,Duplicate Keys,High,5,2024-09-23
4050,dim_student_profile,Duplicate Keys,Low,3,2024-07-26
4051,dim_institution,Missing Values,High,5,2024-12-02
4052,fact_enrolment_hea,Outlier Detection,High,6,2024-11-06
4053,fact_student_term,Missing Values,Low,8,2024-09-17
4054,dim_time,Referential Integrity,High,3,2024-03-09
4055,dim_time,Invalid Domain,Medium,4,2024-02-07
4056,fact_enrolment_hea,Invalid Domain,Low,6,2024-03-06
4057,dim_student_profile,Outlier Detection,Medium,4,2024-08-22
4058,fact_student_term,Missing Values,Low,5,2024-03-04
4059,dim_time,Missing Values,Medium,11,2024-08-22
4060,dim_time,Referential Integrity,Low,2,2024-06-01
4061,dim_student_profile,Invalid Domain,Low,11,2024-06-28
4062,fact_enrolment_hea,Missing Values,Low,7,2024-06-14
4063,fact_student_term,Outlier Detection,Medium,7,2024-11-28
4064,fact_enrolment_hea,Invalid Domain,High,6,2024-10-01
4065,fact_enrolment_hea,Referential Integrity,High,5,2024-04-08
4066,fact_student_term,Outlier Detection,Low,5,2024-01-25
4067,fact_student_term,Duplicate Keys,Low,4,2024-10-30
4068,dim_time,Referential Integrity,Medium,5,2024-03-13
4069,dim_time,Outlier Detection,Medium,3,2024-02-04
4070,fact_student_term,Missing Values,Low,3,2024-05-22
4071,dim_institution,Duplicate Keys,Low,4,2024-08-01
4072,dim_time,Referential Integrity,Low,5,2024-07-23
4073,dim_institution,Missing Values,Low,3,2024-10-31
4074,fact_student_term,Duplicate Keys,Medium,7,2024-08-04
4075,dim_time,Invalid Domain,Low,3,2024-12-10
4076,fact_enrolment_hea,Missing Values,High,8,2024-08-19
4077,fact_student_term,Outlier Detection,Low,8,2024-03-26
4078,dim_student_profile,Referential Integrity,Low,6,2024-06-17
4079,dim_institution,Duplicate Keys,High,7,2024-05-04
4080,fact_student_term,Missing Values,Medium,7,2024-11-24
4081,fact_student_term,Invalid Domain,Low,6,2024-08-23
4082,dim_time,Referential Integrity,Medium,5,2024-05-24
4083,dim_time,Referential Integrity,Low,8,2024-04-14
4084,dim_time,Missing Values,Medium,4,2024-12-09
4085,dim_student_profile,Invalid Domain,Low,5,2024-09-20
4086,dim_time,Duplicate Keys,Medium,4,2024-05-13
4087,fact_student_term,Missing Values,Low,6,2024-01-09
4088,dim_time,Duplicate Keys,Low,4,2024-01-15
4089,fact_enrolment_hea,Referential Integrity,High,1,2024-03-04
4090,dim_time,Duplicate Keys,Medium,6,2024-06-26
4091,dim_student_profile,Invalid Domain,Low,7,2024-05-03
4092,fact_enrolment_hea,Outlier Detection,Low,7,2024-01-11
4093,fact_student_term,Invalid Domain,Low,8,2024-04-04
4094,fact_student_term,Duplicate Keys,Medium,6,2024-04-29
4095,dim_institution,Missing Values,Medium,8,2024-10-27
4096,fact_enrolment_hea,Referential Integrity,Medium,10,2024-09-02
4097,dim_institution,Outlier Detection,Low,1,2024-03-17
4098,fact_enrolment_hea,Missing Values,Medium,4,2024-04-03
4099,fact_enrolment_hea,Missing Values,Low,5,2024-11-10
4100,dim_student_profile,Invalid Domain,Low,6,2024-06-01
4101,dim_institution,Duplicate Keys,Medium,5,2024-08-27
4102,dim_student_profile,Invalid Domain,High,8,2024-05-19
4103,fact_enrolment_hea,Duplicate Keys,Medium,4,2024-03-25
4104,fact_student_term,Invalid Domain,Medium,3,2024-08-03
4105,fact_enrolment_hea,Missing Values,Medium,4,2024-10-08
4106,dim_student_profile,Referential Integrity,High,6,2024-10-19
4107,dim_institution,Duplicate Keys,Low,2,2024-08-28
4108,dim_institution,Outlier Detection,Low,5,2024-01-23
4109,dim_student_profile,Outlier Detection,High,6,2024-11-16
4110,dim_institution,Missing Values,High,2,2024-02-14
4111,dim_time,Invalid Domain,Low,9,2024-03-14
4112,fact_student_term,Invalid Domain,Low,3,2024-04-11
4113,fact_student_term,Missing Values,Low,4,2024-10-10
4114,fact_student_term,Outlier Detection,Low,7,2024-03-12
4115,dim_institution,Outlier Detection,High,3,2024-02-10
4116,dim_institution,Invalid Domain,Low,2,2024-10-05
4117,fact_enrolment_hea,Duplicate Keys,High,4,2024-07-30
4118,fact_enrolment_hea,Referential Integrity,Low,3,2024-06-08
4119,fact_student_term,Duplicate Keys,Low,4,2024-03-27
4120,dim_time,Outlier Detection,Low,5,2024-01-07
4121,fact_enrolment_hea,Duplicate Keys,Medium,4,2024-07-01
4122,fact_enrolment_hea,Referential Integrity,Medium,7,2024-11-23
4123,dim_institution,Duplicate Keys,Medium,6,2024-10-25
4124,dim_time,Duplicate Keys,Low,3,2024-01-14
4125,fact_student_term,Duplicate Keys,Low,10,2024-04-09
4126,fact_enrolment_hea,Duplicate Keys,Low,2,2024-08-31
4127,dim_time,Missing Values,Low,5,2024-06-17
4128,dim_time,Outlier Detection,Medium,2,2024-08-19
4129,fact_student_term,Referential Integrity,Medium,3,2024-04-20
4130,dim_time,Outlier Detection,Medium,3,2024-12-12
4131,dim_time,Missing Values,Low,3,2024-12-05
4132,dim_time,Missing Values,Low,5,2024-04-11
4133,fact_enrolment_hea,Missing Values,Low,4,2024-08-04
4134,fact_student_term,Missing Values,Low,4,2024-08-27
4135,dim_time,Duplicate Keys,Medium,3,2024-08-27
4136,dim_time,Outlier Detection,Medium,3,2024-08-08
4137,fact_enrolment_hea,Invalid Domain,Low,3,2024-09-26
4138,fact_student_term,Referential Integrity,Low,9,2024-01-28
4139,dim_institution,Missing Values,High,2,2024-10-12
4140,fact_enrolment_hea,Outlier Detection,Medium,5,2024-11-30
4141,fact_student_term,Missing Values,Medium,4,2024-02-23
4142,dim_time,Missing Values,Low,2,2024-07-31
4143,fact_student_term,Missing Values,Low,2,2024-04-29
4144,fact_student_term,Missing Values,High,7,2024-03-15
4145,fact_student_term,Missing Values,Medium,9,2024-03-10
4146,dim_institution,Referential Integrity,Low,7,2024-11-18
4147,fact_student_term,Outlier Detection,Medium,2,2024-08-20
4148,dim_institution,Missing Values,Medium,3,2024-09-27
4149,dim_time,Missing Values,Low,4,2024-05-11
4150,dim_institution,Missing Values,Low,7,2024-04-07
4151,dim_time,Missing Values,Low,7,2024-04-11
4152,dim_time,Duplicate Keys,Low,5,2024-06-15
4153,dim_institution,Duplicate Keys,Medium,2,2024-04-14
4154,fact_enrolment_hea,Invalid Domain,Low,5,2024-03-26
4155,dim_student_profile,Missing Values,Medium,5,2024-02-06
4156,fact_student_term,Invalid Domain,High,5,2024-06-08
4157,dim_student_profile,Referential Integrity,Low,5,2024-05-02
4158,fact_student_term,Invalid Domain,Low,8,2024-05-11
4159,fact_student_term,Outlier Detection,Medium,3,2024-09-22
4160,dim_time,Duplicate Keys,Medium,5,2024-10-09
4161,fact_student_term,Duplicate Keys,Medium,2,2024-12-05
4162,fact_student_term,Missing Values,Low,6,2024-09-17
4163,dim_institution,Missing Values,Low,4,2024-12-20
4164,dim_student_profile,Referential Integrity,Medium,11,2024-07-07
4165,dim_institution,Referential Integrity,High,8,2024-01-31
4166,fact_student_term,Outlier Detection,Low,4,2024-10-01
4167,dim_time,Missing Values,High,4,2024-11-05
4168,dim_institution,Missing Values,Low,5,2024-05-11
4169,dim_institution,Referential Integrity,High,5,2024-06-24
4170,fact_enrolment_hea,Referential Integrity,Medium,4,2024-10-30
4171,fact_student_term,Referential Integrity,Low,8,2024-02-18
4172,dim_time,Duplicate Keys,Medium,7,2024-06-20
4173,dim_institution,Invalid Domain,Low,7,2024-11-07
4174,dim_institution,Invalid Domain,Low,2,2024-11-25
4175,dim_time,Missing Values,Low,6,2024-01-06
4176,fact_student_term,Duplicate Keys,Low,7,2024-03-16
4177,fact_enrolment_hea,Referential Integrity,Low,3,2024-07-22
4178,dim_institution,Missing Values,Medium,5,2024-07-28
4179,fact_enrolment_hea,Duplicate Keys,Medium,3,2024-02-05
4180,dim_student_profile,Outlier Detection,Low,5,2024-10-07
4181,fact_student_term,Duplicate Keys,High,5,2024-06-25
4182,dim_student_profile,Missing Values,Medium,6,2024-02-24
4183,dim_student_profile,Invalid Domain,High,2,2024-06-17
4184,dim_student_profile,Referential Integrity,Medium,9,2024-11-08
4185,fact_student_term,Outlier Detection,Low,9,2024-11-22
4186,fact_student_term,Duplicate Keys,Low,4,2024-02-17
4187,dim_time,Missing Values,Medium,4,2024-04-13
4188,fact_enrolment_hea,Missing Values,Low,2,2024-01-03
4189,fact_enrolment_hea,Referential Integrity,Low,3,2024-03-25
4190,dim_time,Missing Values,Low,10,2024-06-21
4191,dim_time,Missing Values,Low,9,2024-10-02
4192,dim_student_profile,Referential Integrity,Low,8,2024-11-24
4193,dim_time,Outlier Detection,Low,6,2024-08-20
4194,dim_institution,Invalid Domain,Low,3,2024-06-12
4195,fact_enrolment_hea,Invalid Domain,Medium,6,2024-02-29
4196,dim_time,Duplicate Keys,Medium,8,2024-03-18
4197,dim_institution,Outlier Detection,Low,5,2024-01-18
4198,dim_institution,Duplicate Keys,Low,5,2024-04-06
4199,dim_institution,Invalid Domain,Low,2,2024-03-06
4200,dim_institution,Referential Integrity,Low,3,2024-01-31
4201,dim_student_profile,Missing Values,Low,8,2024-08-25
4202,dim_institution,Invalid Domain,Low,11,2024-09-21
4203,dim_student_profile,Outlier Detection,Medium,4,2024-05-27
4204,dim_student_profile,Invalid Domain,Low,5,2024-05-27
4205,dim_institution,Outlier Detection,Low,4,2024-02-16
4206,fact_enrolment_hea,Outlier Detection,Low,3,2024-08-31
4207,dim_institution,Outlier Detection,Medium,3,2024-09-13
4208,dim_institution,Duplicate Keys,High,5,2024-03-23
4209,dim_institution,Referential Integrity,Medium,4,2024-12-21
4210,fact_enrolment_hea,Invalid Domain,Medium,5,2024-05-21
4211,fact_student_term,Referential Integrity,Low,5,2024-05-08
4212,fact_student_term,Missing Values,Low,2,2024-01-10
4213,dim_student_profile,Invalid Domain,High,1,2024-06-25
4214,dim_student_profile,Referential Integrity,Low,1,2024-07-28
4215,fact_enrolment_hea,Referential Integrity,High,1,2024-02-11
4216,dim_time,Missing Values,Medium,4,2024-05-03
4217,fact_student_term,Outlier Detection,Medium,7,2024-07-05
4218,dim_student_profile,Invalid Domain,Low,2,2024-01-25
4219,fact_student_term,Invalid Domain,Medium,2,2024-06-12
4220,fact_enrolment_hea,Missing Values,Low,7,2024-12-16
4221,fact_enrolment_hea,Outlier Detection,Low,1,2024-02-04
4222,dim_time,Invalid Domain,Low,6,2024-09-09
4223,dim_time,Invalid Domain,High,7,2024-09-03
4224,fact_enrolment_hea,Invalid Domain,Low,3,2024-01-10
4225,dim_student_profile,Outlier Detection,Low,5,2024-09-20
4226,fact_student_term,Missing Values,Low,7,2024-04-14
4227,dim_institution,Invalid Domain,Medium,6,2024-08-07
4228,dim_time,Referential Integrity,Medium,11,2024-09-11
4229,dim_institution,Outlier Detection,Medium,4,2024-05-13
4230,dim_student_profile,Duplicate Keys,Low,9,2024-07-24
4231,dim_time,Missing Values,Low,9,2024-05-03
4232,dim_institution,Referential Integrity,Medium,7,2024-08-03
4233,dim_student_profile,Invalid Domain,Low,5,2024-03-04
4234,fact_student_term,Duplicate Keys,High,3,2024-10-28
4235,dim_student_profile,Missing Values,Medium,4,2024-12-25
4236,dim_time,Outlier Detection,Low,6,2024-02-07
4237,fact_enrolment_hea,Duplicate Keys,Low,4,2024-09-04
4238,fact_student_term,Duplicate Keys,Medium,4,2024-06-01
4239,dim_institution,Referential Integrity,Low,7,2024-08-09
4240,dim_time,Missing Values,Low,2,2024-12-07
4241,fact_enrolment_hea,Referential Integrity,Medium,2,2024-09-14
4242,dim_student_profile,Referential Integrity,Low,5,2024-01-24
4243,fact_enrolment_hea,Invalid Domain,Medium,5,2024-12-22
4244,dim_time,Outlier Detection,Low,3,2024-03-07
4245,dim_time,Duplicate Keys,Medium,4,2024-09-05
4246,fact_enrolment_hea,Missing Values,Low,6,2024-08-22
4247,dim_student_profile,Outlier Detection,Low,4,2024-03-30
4248,fact_enrolment_hea,Outlier Detection,High,1,2024-04-03
4249,dim_time,Missing Values,Medium,2,2024-12-14
4250,dim_time,Outlier Detection,Low,3,2024-11-22
4251,dim_institution,Invalid Domain,Low,9,2024-07-07
4252,dim_institution,Outlier Detection,Medium,3,2024-05-16
4253,fact_student_term,Invalid Domain,Low,5,2024-06-21
4254,dim_time,Duplicate Keys,High,3,2024-01-16
4255,dim_institution,Duplicate Keys,High,2,2024-12-29
4256,fact_enrolment_hea,Referential Integrity,Medium,5,2024-08-19
4257,dim_student_profile,Invalid Domain,Low,6,2024-06-22
4258,fact_enrolment_hea,Duplicate Keys,Low,4,2024-04-10
4259,dim_student_profile,Outlier Detection,Medium,9,2024-07-04
4260,dim_institution,Missing Values,Low,10,2024-01-30
4261,fact_student_term,Missing Values,Low,5,2024-11-07
4262,fact_enrolment_hea,Invalid Domain,Low,5,2024-12-15
4263,fact_enrolment_hea,Referential Integrity,Low,3,2024-10-14
4264,fact_enrolment_hea,Outlier Detection,Low,6,2024-03-18
4265,dim_student_profile,Invalid Domain,Low,6,2024-01-23
4266,dim_institution,Missing Values,Medium,3,2024-01-17
4267,fact_enrolment_hea,Invalid Domain,Low,5,2024-05-01
4268,fact_enrolment_hea,Outlier Detection,Low,7,2024-08-15
4269,fact_student_term,Duplicate Keys,Low,6,2024-06-23
4270,fact_student_term,Outlier Detection,Medium,7,2024-02-10
4271,dim_institution,Duplicate Keys,Low,3,2024-01-15
4272,dim_institution,Duplicate Keys,Medium,7,2024-08-01
4273,dim_time,Duplicate Keys,High,5,2024-03-31
4274,fact_student_term,Invalid Domain,Low,8,2024-02-21
