Student_ID,Institution_Key,Faculty_Key,Level_Key,Domicile_Key,Time_Key,Student_Profile_Key,Entry_Points,Attendance_Rate,Year_of_Study,Progression_Flag,Completion_Flag,Risk_Score
76738,9,3,2,2,3,5,360,79.28431502969246,1,1,0,18.0
76739,7,4,2,2,9,15,403,81.8739954733009,2,1,0,10.0
76740,12,6,2,2,26,13,257,76.96716103451314,1,0,0,43.0
76741,6,7,2,2,26,18,457,79.97139151800818,1,1,0,23.0
76742,12,3,2,2,3,7,353,82.11957945948794,1,1,0,18.0
76743,7,3,2,3,3,2,347,91.71639156515694,3,1,0,16.0
76744,11,2,2,2,3,12,323,75.25075493727287,1,1,0,32.0
76745,4,4,1,2,17,7,386,85.6091916063446,2,1,0,10.0
76746,8,4,2,2,3,7,477,71.48290494072624,4,1,1,10.0
76747,12,4,2,2,2,22,350,76.64292111115074,4,0,0,10.0
76748,2,5,1,2,5,22,494,84.73483660605191,4,1,1,10.0
76749,9,1,1,2,17,3,425,77.96569461371095,2,1,0,15.0
76750,10,6,2,2,2,22,360,84.95500140011494,4,1,1,19.0
76751,10,5,1,2,1,23,401,94.9668031035618,1,0,0,18.0
76752,3,7,2,3,9,23,431,86.66764078283298,1,1,0,24.0
76753,13,1,2,2,1,17,252,95.01688624873633,2,1,0,26.0
76754,8,3,2,2,26,7,429,91.70014676584287,1,1,0,18.0
76755,13,5,2,2,1,15,348,79.89353294067011,3,0,0,10.0
76756,1,1,2,2,26,11,407,79.99215192886737,1,0,0,32.0
76757,5,3,2,2,9,22,307,86.90892586845533,2,1,0,19.0
76758,11,5,2,2,26,6,382,81.56677581099744,3,1,0,10.0
76759,11,7,2,2,1,12,325,68.233321689359,3,1,0,15.0
76760,4,2,2,2,3,7,360,83.26678101625845,3,1,0,10.0
76761,16,2,2,2,3,7,349,94.8584856726265,2,1,0,10.0
76762,7,4,1,3,17,6,466,96.92258733899678,1,1,0,24.0
76763,12,3,2,3,3,9,306,82.82321318836775,1,1,0,33.0
76764,7,5,1,2,9,6,492,74.15777254903888,2,1,0,10.0
76765,6,1,1,1,5,2,353,87.49321691238455,1,1,0,18.0
76766,4,2,2,3,9,7,379,84.94374346953673,2,1,0,16.0
76767,3,4,2,2,1,12,312,90.5740619940629,1,1,0,23.0
76768,12,4,2,2,5,3,555,75.16165364520704,2,1,0,15.0
76769,9,3,2,3,26,10,480,83.3460934063318,2,1,0,16.0
76770,3,5,2,1,17,7,456,85.38507577276205,2,1,0,10.0
76771,10,2,2,2,1,5,310,83.29272796474086,1,0,0,18.0
76772,5,6,2,2,26,17,422,72.61898698690803,1,1,0,18.0
76773,2,6,2,1,26,24,241,76.07643068748352,2,0,0,31.0
76774,6,5,2,2,5,13,548,85.30928682783215,2,0,0,10.0
76775,4,4,2,1,26,6,350,93.14526045128926,2,1,0,10.0
76776,8,1,2,1,9,2,625,83.39217581016051,2,1,0,10.0
76777,2,7,1,2,1,13,459,88.99461228518541,1,1,0,27.0
76778,4,3,2,2,5,23,243,80.64034495016597,2,1,0,26.0
76779,4,3,2,2,3,22,406,83.58190296598806,4,1,1,10.0
76780,7,2,2,1,1,17,433,92.53759247910992,3,0,0,10.0
76781,14,5,2,3,5,13,382,84.28816379679884,1,0,0,24.0
76782,1,7,2,3,1,6,517,79.08720845545852,1,1,0,24.0
76783,11,3,2,2,9,17,419,100.0,4,1,1,10.0
76784,5,5,2,2,17,10,496,77.80074161654849,3,1,0,10.0
76785,7,7,1,2,9,12,364,77.08541343086148,3,1,0,15.0
76786,4,1,2,1,9,1,428,75.71865872609459,4,1,1,10.0
76787,7,5,2,2,26,2,304,72.48360019756252,1,1,0,18.0
76788,1,2,2,2,1,12,291,68.42089369766953,2,1,0,40.0
76789,1,4,1,2,17,2,385,78.53794129622254,3,1,0,19.0
76790,12,7,2,3,3,18,426,87.9731903017915,4,1,1,21.0
76791,9,5,1,1,17,9,434,87.72622822553328,3,1,0,10.0
76792,1,1,1,2,3,6,370,81.59510003503455,3,1,0,10.0
76793,8,3,1,1,2,1,446,77.78984859276517,3,1,0,10.0
76794,12,8,1,2,17,19,257,100.0,2,1,0,26.0
76795,2,2,2,2,17,12,386,78.92301603824501,1,1,0,23.0
76796,12,5,2,2,1,2,509,99.26263337898972,2,1,0,10.0
76797,5,2,2,2,9,8,286,68.48011263681214,2,0,0,35.0
76798,4,3,1,2,17,6,435,92.79322869168196,2,1,0,10.0
76799,7,7,2,2,26,9,466,85.78278230024922,2,1,0,10.0
76800,7,3,2,2,1,10,442,87.3659984351389,2,1,0,10.0
76801,2,5,2,2,5,22,458,98.83307023339414,1,0,0,18.0
76802,7,2,2,3,26,12,426,75.63294584591112,3,0,0,30.0
76803,9,8,2,3,9,13,456,77.84100546710117,3,1,0,16.0
76804,3,4,2,2,26,12,421,75.22062898430897,4,1,1,15.0
76805,11,5,2,2,17,17,510,81.26207699768166,3,1,0,10.0
76806,9,5,2,3,9,6,379,87.10988999412686,2,1,0,16.0
76807,11,1,2,2,1,1,347,80.79862035249639,2,1,0,10.0
76808,6,1,2,2,17,12,371,71.8456853368136,1,0,0,23.0
76809,7,2,2,2,5,13,289,97.01051596065426,4,1,1,26.0
76810,11,1,2,2,5,10,444,72.37799003188992,2,1,0,10.0
76811,9,2,2,2,3,13,521,81.54108165545146,2,1,0,10.0
76812,11,3,2,3,17,10,307,94.11454507987892,1,1,0,24.0
76813,2,7,1,2,2,9,345,99.54730183039732,1,1,0,18.0
76814,2,3,2,2,26,23,488,80.62417743349783,1,1,0,27.0
76815,6,5,2,2,2,1,492,84.14737042401869,2,1,0,10.0
76816,2,5,2,2,26,2,421,71.8141055458714,3,1,0,19.0
76817,13,5,1,2,3,23,277,77.54466988414093,4,1,1,26.0
76818,9,5,1,3,3,10,384,71.96930330956258,1,1,0,33.0
76819,3,4,2,2,5,17,372,90.74061480459577,1,0,0,18.0
76820,4,4,2,2,1,6,478,74.55038342193805,2,1,0,10.0
76821,11,7,1,2,1,13,318,73.80413573632691,2,1,0,19.0
76822,1,3,1,2,5,10,329,91.31240621364503,2,1,0,10.0
76823,2,8,2,2,17,4,383,78.98021931618639,3,0,0,15.0
76824,4,4,2,3,5,15,437,69.22760121907677,1,0,0,24.0
76825,9,4,2,2,17,12,495,69.00217474408251,3,1,0,15.0
76826,7,2,2,3,26,7,320,100.0,3,1,0,16.0
76827,13,1,2,2,17,12,494,92.16551687755396,2,1,0,15.0
76828,1,7,2,2,1,6,457,85.66165294723166,1,1,0,18.0
76829,9,1,2,1,2,13,439,80.13970613120154,1,1,0,18.0
76830,1,7,2,2,1,4,485,93.41417579351793,2,1,0,24.0
76831,4,5,1,2,2,20,483,88.86726677707311,2,1,0,10.0
76832,7,3,2,2,5,7,292,83.03298626957343,3,1,0,26.0
76833,8,5,2,2,3,4,483,93.74626797948788,4,1,1,15.0
76834,11,6,2,3,2,8,384,91.1684998678704,1,1,0,33.0
76835,12,4,2,2,3,22,393,87.43058007175509,4,1,1,10.0
76836,10,3,2,2,5,17,422,94.2181988496711,4,0,0,10.0
76837,4,5,2,2,26,16,420,74.39902866087277,2,1,0,10.0
76838,4,2,2,2,17,6,477,75.27441425129187,2,1,0,19.0
76839,8,4,2,3,9,5,404,79.05297795910226,2,1,0,16.0
76840,4,3,2,2,2,5,436,89.70111426556531,1,0,0,18.0
76841,9,5,2,3,17,17,343,94.74370141441118,3,1,0,16.0
76842,13,5,2,2,17,6,607,77.1373907262518,4,1,1,10.0
76843,6,7,2,3,5,4,339,98.2035675463142,4,1,0,21.0
76844,11,2,2,2,5,9,515,83.48218932556368,1,1,0,18.0
76845,7,5,2,3,17,4,281,74.11783701272876,1,0,0,45.0
76846,1,8,2,3,2,6,474,70.7474740439749,2,1,0,16.0
76847,6,6,2,2,9,2,314,75.53014381189435,2,1,0,10.0
76848,6,5,2,2,1,2,363,78.21109527741565,1,1,0,18.0
76849,9,3,1,3,26,6,289,83.72654259894144,4,1,1,32.0
76850,11,5,2,2,2,13,357,88.61940240721277,2,1,0,10.0
76851,12,5,2,2,17,2,236,85.10590949704472,1,0,0,34.0
76852,6,4,2,2,26,2,405,68.8392192509188,1,1,0,18.0
76853,7,4,2,2,5,23,446,75.73488473861357,2,1,0,10.0
76854,6,5,1,3,17,15,423,84.59753804186165,3,0,0,16.0
76855,11,6,2,2,17,9,327,89.02076253078639,1,0,0,18.0
76856,12,5,2,2,2,5,422,85.47956088890017,4,1,0,10.0
76857,14,2,2,2,26,22,392,62.72177474047545,1,0,0,46.0
76858,8,5,2,2,3,12,327,88.49492756495894,4,1,1,15.0
76859,10,3,2,2,3,5,288,82.54421850973618,1,1,0,34.0
76860,3,5,1,2,3,17,441,77.16243417122237,3,1,0,10.0
76861,3,5,1,2,17,15,438,74.19572233395552,1,1,0,18.0
76862,8,4,2,2,1,6,311,74.39548181742919,2,1,0,19.0
76863,12,3,2,2,26,3,625,77.44724304497876,2,1,0,24.0
76864,7,2,2,2,3,10,346,79.33583957138976,1,1,0,18.0
76865,3,5,2,2,5,20,328,81.78401100683095,4,1,1,10.0
76866,1,5,2,2,17,4,337,76.74320180095971,1,1,0,23.0
76867,8,5,2,1,1,19,520,89.32468393591782,4,1,1,10.0
76868,6,5,2,2,1,12,471,67.8877616915456,4,1,1,15.0
76869,14,2,2,1,26,12,402,79.16089355900756,3,1,0,15.0
76870,13,5,2,2,1,10,416,72.1201554129593,2,1,0,10.0
76871,8,5,2,2,5,6,320,74.34714479715109,3,1,0,10.0
76872,9,5,2,2,9,6,472,82.24576838195121,4,1,1,10.0
76873,7,2,2,2,26,11,305,97.25493206900926,1,1,0,23.0
76874,7,3,1,2,3,21,433,82.99083032757625,2,1,0,15.0
76875,1,4,2,2,3,13,425,84.03872555048515,3,1,0,10.0
76876,2,6,1,2,17,22,610,77.05336485488654,3,1,0,10.0
76877,6,7,2,2,9,6,552,76.30998768685235,4,1,1,19.0
76878,12,5,2,2,17,7,436,86.19378890912523,1,0,0,18.0
76879,5,8,2,2,2,17,238,63.36497141396862,3,0,0,63.0
76880,2,3,1,3,9,7,402,82.44572957540595,2,1,0,16.0
76881,6,3,1,2,3,17,365,85.57505856041189,2,1,0,10.0
76882,12,4,1,2,3,11,586,69.10335792839922,1,1,0,23.0
76883,11,3,2,3,2,23,298,90.60356028898524,1,1,0,40.0
76884,11,7,2,2,1,20,399,63.467536191796455,1,1,0,46.0
76885,13,7,2,2,9,4,466,65.35216125977503,2,1,0,15.0
76886,9,7,2,2,5,10,555,83.40320322451569,2,1,0,19.0
76887,11,1,2,3,9,10,373,77.0719390047324,3,0,0,16.0
76888,6,3,2,3,5,3,381,71.16236843721619,2,1,0,21.0
76889,1,7,2,2,3,23,290,80.0583181788661,2,0,0,26.0
76890,9,2,2,2,3,5,400,65.66772379585632,1,1,0,27.0
76891,8,4,2,2,9,7,498,81.33264821656792,2,0,0,10.0
76892,6,4,1,2,3,4,496,81.93318569374647,3,1,0,15.0
76893,10,6,2,1,17,7,329,73.5195759435705,2,1,0,10.0
76894,7,4,1,2,1,19,350,82.05989859738689,3,1,0,10.0
76895,13,5,2,2,17,2,458,89.91174975450784,2,1,0,10.0
76896,8,5,2,2,1,9,380,75.82151591970243,2,1,0,19.0
76897,1,4,1,2,1,3,505,83.38340868911305,1,0,0,23.0
76898,2,2,2,3,17,16,454,62.65414376419566,4,1,1,44.0
76899,12,5,2,2,2,2,356,86.18633767034332,1,1,0,18.0
76900,7,3,1,2,26,12,275,74.72287721064684,2,0,0,31.0
76901,2,7,2,2,5,15,370,73.50951508736875,2,1,0,10.0
76902,11,3,2,2,3,6,338,68.75048104351855,2,1,0,10.0
76903,9,2,2,3,1,5,493,84.20602289322164,2,1,0,16.0
76904,9,5,2,2,1,17,400,84.1109058423671,1,0,0,18.0
76905,17,5,2,2,5,6,350,85.48528441207065,2,1,0,10.0
76906,6,1,1,3,1,6,412,90.74813008437056,4,1,1,25.0
76907,12,3,2,2,9,18,437,84.90367106807608,2,1,0,15.0
76908,3,3,2,2,2,7,378,74.84761001135966,4,1,1,10.0
76909,1,3,2,2,5,1,451,71.11115633864354,1,1,0,18.0
76910,3,2,2,2,3,6,551,61.79167112813066,1,1,0,46.0
76911,14,4,2,2,26,6,468,83.26869382191217,1,1,0,18.0
76912,7,5,2,2,17,16,273,97.29186928785148,4,1,1,26.0
76913,7,3,2,2,2,10,449,82.20607229862986,4,1,1,19.0
76914,1,4,2,2,1,7,429,74.68176977956554,4,1,1,10.0
76915,3,4,1,2,9,11,392,86.23185327578076,2,1,0,15.0
76916,11,2,2,2,3,7,446,84.35230948361668,1,1,0,18.0
76917,7,2,1,3,2,3,288,86.0214393533137,2,0,0,37.0
76918,12,7,2,2,1,17,447,92.1403161539148,3,1,0,10.0
76919,2,4,1,2,3,1,448,95.55682318004592,1,0,0,18.0
76920,11,3,2,3,9,23,583,82.13710111713638,3,0,0,16.0
76921,7,3,2,3,9,7,486,66.30985049167754,2,0,0,25.0
76922,8,5,2,2,26,7,361,100.0,1,0,0,18.0
76923,11,1,2,2,1,19,296,71.01082825403395,1,0,0,34.0
76924,5,5,1,2,1,5,200,86.65377844976548,1,1,0,43.0
76925,12,4,2,2,2,12,336,75.27770753675253,3,0,0,24.0
76926,1,4,2,2,26,3,391,67.11556305801818,3,1,0,15.0
76927,4,7,2,2,26,7,413,80.96441969850477,1,1,0,18.0
76928,9,6,2,2,1,6,502,77.9914060555609,1,1,0,18.0
76929,12,3,2,2,26,18,298,100.0,3,1,0,31.0
76930,13,1,2,2,17,19,490,74.5125348068471,1,1,0,18.0
76931,13,3,2,2,1,22,472,62.26131534382883,4,1,1,38.0
76932,2,2,2,2,5,4,409,95.53604717939088,4,1,1,15.0
76933,1,4,2,2,9,15,382,78.50596207813349,2,1,0,10.0
76934,14,4,2,2,26,22,240,64.63010506937397,2,1,0,54.0
76935,1,3,2,2,5,5,357,98.36468366525794,1,1,0,18.0
76936,16,5,2,2,5,21,391,90.1294531389554,2,1,0,15.0
76937,9,1,2,3,5,15,417,96.57091432563958,1,1,0,24.0
76938,13,7,1,2,26,14,446,73.5573648710922,1,1,0,23.0
76939,4,4,2,2,5,13,548,98.33684643824355,1,1,0,18.0
76940,1,6,2,2,26,6,472,88.61426719591407,1,1,0,18.0
76941,6,8,2,2,2,12,382,71.48632354497848,4,1,1,15.0
76942,2,2,2,2,9,12,603,100.0,3,1,0,15.0
76943,1,4,2,3,3,2,448,94.91036510880348,2,1,0,16.0
76944,13,4,2,2,26,17,372,100.0,1,1,0,18.0
76945,8,3,2,1,9,7,232,72.65907630608082,1,0,0,43.0
76946,4,8,2,2,26,8,465,86.70069398347539,1,1,0,18.0
76947,4,3,1,2,17,4,307,81.5848513271059,3,1,0,15.0
76948,3,5,2,2,2,7,225,86.07050799316187,2,1,0,26.0
76949,6,4,2,2,1,13,507,90.77504406982912,2,1,0,10.0
76950,5,5,2,2,9,7,496,86.14641279304777,4,1,1,10.0
76951,9,2,2,1,9,23,284,94.91148049455052,1,1,0,34.0
76952,9,5,2,3,5,2,251,77.22280131536085,1,0,0,40.0
76953,11,6,2,2,1,2,365,96.67699592409554,3,0,0,10.0
76954,13,5,2,2,26,7,511,82.31735358130807,1,1,0,18.0
76955,14,5,2,2,26,23,388,73.3263765258858,1,1,0,18.0
76956,4,5,1,2,3,7,393,76.27269260468235,2,1,0,10.0
76957,12,7,2,2,5,3,499,66.2291642393801,1,1,0,23.0
76958,7,4,1,3,1,6,535,71.76283935280884,1,1,0,24.0
76959,1,5,2,2,5,18,273,78.54706439491564,1,0,0,39.0
76960,6,7,2,2,3,12,345,85.18415313479612,1,1,0,23.0
76961,6,6,2,2,5,17,586,85.33174542435556,1,1,0,18.0
76962,11,4,2,2,5,5,394,89.219244466035,3,1,0,10.0
76963,1,6,1,3,2,16,441,85.20520450511049,4,0,0,16.0
76964,13,5,2,2,17,23,481,80.56675945615989,3,1,0,10.0
76965,11,4,2,2,9,23,519,87.35692885076425,3,1,0,10.0
76966,7,7,1,2,1,2,466,68.76118024989412,2,1,0,10.0
76967,12,2,2,2,3,17,491,79.77768458626196,4,1,1,10.0
76968,3,4,2,3,2,10,358,85.5680734590402,1,1,0,33.0
76969,5,4,2,2,17,7,621,70.23773548892154,1,1,0,18.0
76970,3,7,2,2,2,23,423,88.10221512715408,4,1,1,10.0
76971,7,2,2,2,2,2,319,88.2629565757971,1,0,0,18.0
76972,11,5,2,2,5,13,377,73.63557105795445,2,1,0,10.0
76973,5,6,2,2,17,22,538,74.85334110664564,2,1,0,10.0
76974,7,7,2,2,17,16,300,93.9084379668329,1,0,0,18.0
76975,5,2,1,2,3,4,442,92.26622154935464,3,0,0,15.0
76976,6,3,2,2,5,10,423,88.58544229605161,3,1,0,10.0
76977,6,4,2,2,5,15,384,85.23175223033387,3,1,0,10.0
76978,3,1,2,2,2,21,454,93.29103661215004,2,1,0,15.0
76979,2,3,2,2,26,5,323,77.09489445764495,1,1,0,18.0
76980,1,5,2,2,3,17,298,91.435928566364,4,1,1,35.0
76981,9,4,2,2,3,22,466,79.8459340257144,3,1,0,10.0
76982,4,2,2,2,2,11,215,77.64997675944612,2,1,0,31.0
76983,13,8,2,2,2,15,335,97.98757103745808,2,1,0,10.0
76984,16,2,2,2,1,20,491,76.52930353357522,1,1,0,18.0
76985,1,1,2,3,9,17,354,85.19028111564113,2,1,0,16.0
76986,11,3,1,2,2,22,485,73.1176846862617,3,1,0,10.0
76987,2,2,2,2,5,6,315,71.33173694611186,3,1,0,10.0
76988,7,4,1,2,1,12,555,86.24156304578251,1,1,0,23.0
76989,13,5,2,3,2,12,324,82.72082412611711,3,0,0,21.0
76990,4,4,2,2,3,2,460,77.22666774610687,2,1,0,10.0
76991,9,6,2,2,26,7,458,76.04501967137445,2,1,0,10.0
76992,8,2,1,2,26,12,414,93.23162288634882,3,1,0,24.0
76993,1,4,2,2,5,10,269,78.20869392831337,1,1,0,34.0
76994,6,3,2,2,26,7,260,71.78913573374582,1,1,0,43.0
76995,5,3,2,1,2,16,348,84.43955342982112,4,1,1,10.0
76996,14,3,2,2,26,15,369,85.01884280433774,3,0,0,10.0
76997,2,5,1,2,2,10,520,79.5060548659619,1,1,0,18.0
76998,6,4,2,2,17,10,360,84.4582739674942,2,1,0,19.0
76999,8,2,2,2,9,11,485,89.91326001230405,2,0,0,15.0
77000,13,5,2,3,3,7,354,85.91852110662899,1,0,0,24.0
77001,14,5,2,2,17,7,393,72.27274061997785,3,0,0,10.0
77002,7,4,2,2,5,24,469,78.38875150897024,1,1,0,23.0
77003,1,7,2,2,9,5,475,80.57100078894739,2,1,0,10.0
77004,3,7,2,2,26,18,311,75.090758222564,4,1,1,15.0
77005,11,1,2,2,5,1,351,80.674386525743,1,1,0,18.0
77006,12,3,2,2,1,6,444,70.00490051863486,4,1,1,19.0
77007,13,4,2,2,2,17,360,88.67475176935879,1,0,0,27.0
77008,12,2,2,2,9,18,469,84.55069184343381,2,1,0,15.0
77009,11,7,2,2,3,7,493,79.94416942490298,1,1,0,18.0
77010,12,6,2,2,3,7,376,75.22849785337955,2,1,0,10.0
77011,4,2,2,3,9,15,529,91.88977274703976,3,1,0,16.0
77012,15,7,2,2,9,11,448,82.24782614240608,4,1,1,15.0
77013,3,6,2,3,9,10,366,75.31614332311341,1,1,0,24.0
77014,9,5,2,2,26,6,321,71.26196236902247,3,1,0,10.0
77015,2,5,2,2,17,19,361,82.8988472659177,3,1,0,10.0
77016,1,7,2,1,17,10,512,89.13408328665179,2,1,0,10.0
77017,12,5,2,3,17,6,565,89.21231715215035,4,1,1,16.0
77018,13,2,2,2,3,15,414,71.78240129635859,4,1,1,10.0
77019,7,1,2,2,1,8,360,78.10047464606066,2,1,0,10.0
77020,8,5,2,2,3,17,518,82.78080884566299,1,1,0,18.0
77021,8,7,2,2,26,5,320,79.69470250533932,1,1,0,18.0
77022,10,4,2,3,5,7,548,78.40749165538548,3,1,0,16.0
77023,7,4,2,3,3,6,391,90.7663384799723,2,1,0,16.0
77024,13,3,1,2,5,13,200,75.79882623628198,2,0,0,26.0
77025,7,4,2,2,1,7,383,80.1902274696236,3,1,0,10.0
77026,4,7,1,2,5,5,350,90.07891998838042,4,1,1,10.0
77027,4,8,2,2,5,7,389,76.57839728264223,1,1,0,18.0
77028,15,2,2,2,3,6,520,75.62155312166502,1,1,0,18.0
77029,8,7,2,2,2,17,288,100.0,4,0,0,26.0
77030,16,3,2,2,5,8,394,64.14332535834994,1,0,0,46.0
77031,5,5,1,2,17,3,498,76.27890623988623,2,0,0,15.0
77032,7,3,2,2,1,3,318,78.2213432302475,3,1,0,15.0
77033,1,3,2,3,1,18,508,82.11405453865737,1,1,0,29.0
77034,7,3,2,3,2,7,324,81.30618632438244,1,0,0,33.0
77035,1,3,2,2,26,13,517,66.83873931801605,2,1,0,10.0
77036,5,3,2,2,17,6,288,83.54375469027582,2,1,0,26.0
77037,10,4,2,1,1,7,524,70.824841480078,3,1,0,19.0
77038,1,5,2,2,2,13,478,76.59276613636877,1,1,0,18.0
77039,12,1,2,3,2,18,372,90.33303815797235,2,1,0,21.0
77040,10,5,2,2,9,2,269,91.9832471740624,4,1,1,26.0
77041,12,4,2,1,5,12,459,88.88725506664879,2,1,0,24.0
77042,6,1,2,2,3,2,352,67.11611173614125,2,1,0,10.0
77043,12,2,2,2,9,22,339,78.95219175422844,2,1,0,10.0
77044,15,5,2,2,17,12,223,87.61910503003587,2,0,0,40.0
77045,8,2,2,2,2,24,369,71.48176896431286,2,1,0,15.0
77046,5,4,2,1,26,5,303,97.83529909153296,4,1,1,10.0
77047,10,6,2,2,3,10,286,90.39337407295724,4,0,0,26.0
77048,11,6,2,2,26,5,421,73.21041036057943,2,0,0,10.0
77049,13,7,1,3,2,7,447,64.9557049614834,1,1,0,52.0
77050,11,5,2,1,26,1,376,71.27909319156261,2,1,0,10.0
77051,9,2,1,2,9,7,393,73.29998576845743,4,1,1,10.0
77052,2,4,2,2,26,2,493,78.03301088557129,1,0,0,18.0
77053,12,3,2,3,9,10,289,73.75476876579084,1,0,0,40.0
77054,9,6,2,3,5,15,342,71.37374385795027,1,1,0,33.0
77055,7,3,1,2,1,6,421,89.82589390165018,1,0,0,27.0
77056,8,7,2,2,3,23,200,87.17896281784344,2,1,0,35.0
77057,12,7,2,2,26,6,378,86.35039781680307,4,1,1,10.0
77058,12,5,2,2,9,12,447,68.38413087050884,2,1,0,15.0
77059,13,7,2,2,2,7,442,81.50021377885405,1,1,0,18.0
77060,4,7,2,2,17,17,240,74.85289529226736,2,1,0,26.0
77061,7,5,2,2,1,2,310,90.32605375517218,3,1,0,10.0
77062,6,1,1,2,2,8,395,65.52759538326441,3,0,0,19.0
77063,16,4,1,2,9,18,304,84.04318616939278,1,1,0,23.0
77064,11,5,1,2,3,13,433,92.70460580214632,2,1,0,10.0
77065,12,5,2,2,5,7,524,67.43491935961129,2,1,0,10.0
77066,1,7,2,2,5,23,382,79.64809185484906,3,1,0,10.0
77067,12,1,2,2,3,9,305,67.03678492045118,2,1,0,10.0
77068,3,3,2,2,17,10,330,78.4437797237697,3,0,0,10.0
77069,6,5,2,2,26,16,359,80.01713248096425,1,1,0,18.0
77070,1,7,2,2,9,18,503,75.06375111929243,2,0,0,15.0
77071,3,2,2,2,5,4,383,66.87093238801583,2,1,0,15.0
77072,7,2,2,2,3,10,428,100.0,4,1,1,10.0
77073,6,6,2,2,5,23,409,69.04548435215636,2,1,0,10.0
77074,12,2,1,2,5,10,404,86.4358307384289,1,1,0,18.0
77075,1,5,2,1,26,6,458,82.02716067155514,1,1,0,18.0
77076,16,8,2,2,5,18,394,86.4469533881666,2,1,0,15.0
77077,13,7,2,2,9,4,315,92.90552267237804,2,1,0,24.0
77078,8,5,2,2,3,8,365,91.14371762034529,4,1,1,19.0
77079,3,7,2,2,17,1,374,73.55572443337996,2,1,0,19.0
77080,9,3,2,2,17,7,392,100.0,3,1,0,10.0
77081,1,4,2,1,17,6,394,89.0191404077733,2,1,0,10.0
77082,11,5,2,3,26,14,399,74.65811777196792,1,1,0,29.0
77083,3,3,2,2,17,6,273,60.712635507444105,4,0,0,54.0
77084,10,4,2,2,26,17,454,83.9143754455391,3,1,0,19.0
77085,5,3,1,3,17,7,502,77.63255682797194,1,0,0,24.0
77086,7,7,2,2,3,9,421,80.87738977473042,1,1,0,18.0
77087,1,5,2,2,9,2,547,87.02231659933902,1,1,0,18.0
77088,4,3,1,2,1,7,331,73.52508724896124,1,1,0,18.0
77089,6,5,2,1,17,16,382,86.4765871714147,1,0,0,18.0
77090,12,5,1,1,5,12,459,82.72805970435253,2,1,0,15.0
77091,11,6,1,2,5,7,361,92.22103398922926,1,1,0,18.0
77092,4,4,2,3,17,11,340,91.83062114842431,1,1,0,29.0
77093,5,4,2,2,9,7,324,95.59353092080153,4,0,0,10.0
77094,7,4,2,3,1,12,625,85.02904402694367,4,1,1,21.0
77095,5,3,1,2,2,1,244,92.37038961555004,1,0,0,34.0
77096,5,2,2,2,3,23,273,100.0,1,1,0,34.0
77097,16,5,2,2,9,15,529,87.63799859982633,3,1,0,19.0
77098,2,2,1,2,5,13,363,79.99530425461255,2,1,0,10.0
77099,1,5,2,2,3,7,466,69.49467376598867,1,1,0,27.0
77100,7,2,2,2,17,17,415,79.31439525883313,3,1,0,10.0
77101,8,4,2,3,3,10,361,87.41489451877024,2,1,0,16.0
77102,11,5,2,3,5,5,591,83.44886521976564,3,1,0,25.0
77103,7,3,2,3,9,6,418,87.28022579644879,4,0,0,16.0
77104,4,4,2,2,2,6,386,80.06684199236423,4,1,1,10.0
77105,11,2,1,2,3,6,366,90.34668717883264,2,1,0,10.0
77106,6,6,2,2,17,5,482,86.08632920026047,2,1,0,19.0
77107,8,5,2,3,3,10,363,66.57416756176075,2,1,0,16.0
77108,4,4,2,2,3,8,351,77.78222438527997,1,1,0,18.0
77109,12,7,1,3,17,6,415,70.92945981461067,3,1,0,16.0
77110,13,2,2,3,17,9,350,75.74915006409013,2,1,0,16.0
77111,9,7,2,2,17,21,625,92.85717998152222,4,0,0,15.0
77112,13,4,2,2,1,5,438,97.15189282161604,3,1,0,10.0
77113,4,2,2,2,9,5,422,70.0311956623748,2,1,0,10.0
77114,5,3,1,2,3,17,446,71.78943896125799,4,1,1,10.0
77115,3,3,2,2,17,2,435,98.6704429517617,4,1,1,10.0
77116,12,4,2,2,5,15,434,81.13438939911252,2,1,0,10.0
77117,9,7,1,2,5,8,398,82.33984967241618,3,1,0,10.0
77118,5,3,2,2,17,24,324,77.51033972004774,1,1,0,23.0
77119,10,5,2,3,26,7,221,96.33715329809434,2,1,0,32.0
77120,7,5,2,3,1,9,385,77.4298731212053,3,1,0,16.0
77121,2,4,2,2,3,1,486,90.54926212419332,1,1,0,18.0
77122,7,3,2,2,1,22,378,78.68151673665392,1,1,0,18.0
77123,5,7,2,2,2,6,280,92.3803633409184,2,0,0,35.0
77124,3,4,2,1,1,10,344,74.55576764545978,4,1,1,10.0
77125,2,7,2,2,26,4,558,92.68126406100237,3,1,0,15.0
77126,1,1,2,2,3,17,463,84.41960014329028,1,1,0,27.0
77127,2,4,2,2,1,12,578,83.15851932784348,1,1,0,23.0
77128,11,8,2,1,3,8,405,99.62487845993188,3,1,0,10.0
77129,9,1,2,3,17,7,346,92.68980696040302,2,0,0,25.0
77130,6,5,2,2,9,17,382,84.1418196835037,1,1,0,18.0
77131,9,5,2,2,1,6,499,74.00801818986297,1,1,0,27.0
77132,11,6,1,2,9,1,294,96.6670602948489,3,0,0,35.0
77133,4,5,2,2,5,19,281,92.388035205931,3,1,0,26.0
77134,1,2,2,3,26,8,488,81.89938925779961,3,0,0,16.0
77135,5,3,2,2,26,6,438,83.31726256727023,4,1,1,10.0
